content_id,content_type,is_indie
C005989,podcast_episode,False
C009314,podcast_episode,True
C009884,song,False
C006200,podcast_episode,False
C005648,album,True
C000687,podcast_episode,False
C006704,podcast_episode,False
C015717,song,False
C021461,album,False
C011946,podcast_episode,False
C015136,podcast_episode,True
C012744,song,False
C023475,song,False
C018163,album,True
C000295,podcast_episode,False
C024280,song,False
C007700,audiobook,False
C023482,song,False
C012775,podcast_episode,False
C002989,album,False
C020916,podcast_episode,True
C006894,podcast_episode,True
C000332,podcast_episode,True
C017014,audiobook,False
C021224,song,True
C013153,song,True
C003703,song,True
C026622,song,True
C015609,album,True
C011219,podcast_episode,True
C030004,song,True
C009807,song,False
C016222,song,True
C014551,podcast_episode,False
C003563,song,False
C020094,podcast_episode,False
C009059,song,False
C005616,song,False
C009860,song,False
C024597,song,True
C001142,song,True
C023892,song,False
C007204,song,False
C005772,song,False
C022189,song,False
C007781,song,False
C006018,podcast_episode,False
C015166,song,False
C019535,podcast_episode,False
C024583,song,False
C013403,song,True
C003829,song,False
C033210,podcast_episode,True
C017220,album,False
C021094,podcast_episode,False
C016777,song,False
C017648,song,True
C027124,song,False
C016251,song,False
C020005,podcast_episode,True
C004116,podcast_episode,False
C032963,song,False
C008693,album,False
C024241,song,False
C002490,podcast_episode,False
C029694,song,True
C008113,song,False
C025632,podcast_episode,False
C015363,album,True
C022005,podcast_episode,True
C002764,song,False
C030996,song,False
C018073,audiobook,False
C002697,podcast_episode,True
C010604,audiobook,False
C003961,song,True
C013003,album,False
C016695,podcast_episode,False
C004601,song,True
C028715,song,False
C025745,audiobook,True
C020237,podcast_episode,True
C021575,song,False
C014539,audiobook,False
C016006,audiobook,False
C028908,podcast_episode,False
C030700,album,False
C027309,song,False
C027327,album,False
C033402,song,False
C014441,album,True
C010085,song,False
C021164,podcast_episode,True
C014659,album,False
C012438,song,True
C032708,song,True
C002860,song,True
C016472,song,False
C000885,song,True
C014269,album,False
C019578,song,True
C022461,song,False
C013822,song,False
C017543,audiobook,False
C027678,podcast_episode,False
C032077,song,True
C020718,podcast_episode,True
C013767,song,True
C007067,audiobook,True
C012243,song,False
C007443,song,True
C032458,podcast_episode,False
C000514,podcast_episode,False
C028686,album,False
C021148,song,True
C009746,song,False
C008802,podcast_episode,False
C010210,podcast_episode,False
C033389,song,False
C028128,song,False
C012106,song,False
C024513,song,False
C015743,podcast_episode,False
C011752,album,False
C032520,song,False
C032826,podcast_episode,True
C027559,podcast_episode,False
C033695,song,False
C032836,album,False
C009692,podcast_episode,False
C009575,song,True
C016017,song,False
C026321,song,True
C000712,song,False
C002966,song,False
C006008,podcast_episode,False
C030477,podcast_episode,False
C029119,podcast_episode,False
C006895,audiobook,False
C000585,song,False
C020950,song,True
C015316,song,True
C019969,podcast_episode,False
C015799,podcast_episode,False
C028308,song,True
C005151,song,False
C014346,podcast_episode,True
C030884,song,False
C019821,podcast_episode,True
C033219,song,True
C004254,podcast_episode,True
C024836,song,True
C009996,song,False
C003350,podcast_episode,False
C023642,song,False
C003687,podcast_episode,False
C006545,podcast_episode,True
C016933,podcast_episode,False
C010063,song,True
C004790,podcast_episode,False
C022732,song,True
C000539,audiobook,True
C025675,podcast_episode,True
C016646,song,False
C019572,song,False
C024084,song,True
C001520,song,False
C025577,podcast_episode,True
C020099,song,False
C008177,podcast_episode,False
C021602,podcast_episode,False
C029427,song,False
C028635,song,False
C023980,podcast_episode,False
C010069,song,False
C019568,album,False
C000012,song,False
C033422,song,False
C005809,song,False
C033434,podcast_episode,True
C017088,song,False
C002246,song,False
C027170,podcast_episode,False
C017721,song,True
C001675,song,True
C024272,podcast_episode,True
C015947,song,False
C014886,podcast_episode,True
C015660,song,False
C015699,song,False
C016320,song,True
C000527,audiobook,True
C016336,podcast_episode,True
C012081,song,False
C020011,podcast_episode,False
C031238,audiobook,False
C023254,podcast_episode,False
C031790,song,False
C005075,audiobook,False
C032616,song,False
C001607,song,False
C005971,song,False
C022084,song,False
C001184,song,False
C030822,song,True
C011402,album,True
C006627,song,False
C005658,album,False
C027024,song,False
C032926,song,False
C004719,podcast_episode,False
C012893,song,True
C010550,song,True
C008650,song,True
C030358,podcast_episode,False
C011903,album,True
C021783,song,False
C028373,album,False
C025184,podcast_episode,False
C020960,podcast_episode,False
C021670,album,False
C021051,song,False
C007625,song,False
C005834,song,True
C016891,song,False
C017029,song,True
C022364,podcast_episode,False
C004617,song,False
C010467,album,True
C033377,song,True
C031765,song,False
C011855,song,False
C028879,podcast_episode,False
C008052,song,False
C007941,song,False
C024178,song,False
C004521,album,True
C012327,album,False
C012998,podcast_episode,False
C013075,song,False
C008422,song,True
C018022,song,False
C012210,podcast_episode,True
C000954,song,False
C019974,audiobook,True
C014246,podcast_episode,False
C020065,song,False
C028568,song,False
C015831,podcast_episode,False
C006025,song,True
C032409,song,True
C006237,album,True
C005786,song,False
C020817,song,False
C006725,song,False
C015347,album,False
C009286,song,False
C027183,album,True
C013537,podcast_episode,True
C027175,podcast_episode,True
C027657,song,False
C008461,podcast_episode,False
C022118,song,False
C005183,album,True
C032737,song,False
C021673,song,True
C029695,podcast_episode,False
C002370,song,True
C015715,podcast_episode,False
C000055,song,False
C016247,album,True
C021887,song,False
C002449,audiobook,False
C025655,song,False
C022640,song,False
C023225,song,False
C007426,song,False
C032250,podcast_episode,False
C025293,song,False
C031541,audiobook,False
C027184,song,False
C024534,song,False
C021485,podcast_episode,True
C030977,podcast_episode,False
C012188,song,False
C011435,song,False
C003249,song,False
C030483,podcast_episode,True
C023409,song,True
C023266,song,False
C020690,album,True
C002719,song,False
C009831,podcast_episode,False
C024217,song,False
C008147,album,True
C029764,song,True
C015890,podcast_episode,False
C015430,song,False
C011711,song,True
C005168,podcast_episode,True
C006818,song,False
C026660,song,False
C013920,podcast_episode,False
C009994,podcast_episode,False
C004107,podcast_episode,False
C007447,song,False
C009975,album,False
C019892,song,True
C014457,podcast_episode,False
C023941,song,False
C028306,song,True
C015052,song,True
C004814,podcast_episode,False
C014657,podcast_episode,False
C020997,song,True
C020174,album,False
C021737,song,False
C029044,song,False
C031142,song,True
C014172,song,False
C005911,podcast_episode,True
C027588,podcast_episode,False
C029569,album,True
C032344,audiobook,False
C030981,album,True
C018896,podcast_episode,False
C017720,audiobook,False
C013358,podcast_episode,True
C011723,song,False
C020355,album,False
C032220,podcast_episode,False
C019358,song,False
C019863,song,False
C003115,podcast_episode,False
C028241,audiobook,False
C005104,podcast_episode,False
C004365,podcast_episode,True
C027873,song,False
C019958,song,False
C001074,podcast_episode,False
C031647,song,False
C022852,song,False
C010365,song,False
C000968,song,False
C023289,song,True
C005413,song,True
C007132,podcast_episode,False
C011413,song,False
C020049,podcast_episode,False
C016835,song,True
C022122,podcast_episode,False
C029717,song,False
C022291,song,True
C014091,song,False
C016985,audiobook,False
C027379,audiobook,False
C005482,song,True
C003404,song,True
C025230,song,False
C009896,song,False
C011898,song,False
C018462,podcast_episode,True
C003951,song,False
C005942,song,True
C032259,song,True
C021908,song,False
C007247,song,False
C008829,song,False
C024627,song,False
C021502,song,False
C007515,audiobook,False
C001883,song,False
C027655,song,False
C023073,song,False
C028532,song,False
C019591,podcast_episode,False
C024904,song,False
C010606,song,False
C015658,podcast_episode,False
C014905,album,False
C000697,song,False
C026409,audiobook,False
C002812,song,True
C000153,song,True
C019056,album,False
C030955,song,True
C025648,song,False
C012005,song,True
C027032,podcast_episode,False
C024393,podcast_episode,True
C019190,song,True
C026858,song,False
C000780,album,False
C027398,song,False
C030093,song,True
C025602,podcast_episode,False
C019771,podcast_episode,False
C011548,song,True
C001186,song,False
C025981,song,False
C025201,podcast_episode,False
C032257,song,True
C012433,song,True
C008106,album,False
C004813,album,True
C003472,album,False
C007946,song,True
C009164,podcast_episode,False
C028079,podcast_episode,False
C029841,song,False
C008597,podcast_episode,False
C002316,podcast_episode,True
C029440,podcast_episode,False
C013972,song,False
C004747,podcast_episode,False
C019630,song,True
C029953,song,False
C018523,audiobook,True
C032186,podcast_episode,False
C007558,podcast_episode,False
C003643,podcast_episode,True
C020590,podcast_episode,False
C015213,song,False
C011712,song,False
C014797,song,False
C019465,podcast_episode,False
C030701,song,False
C011955,song,False
C001398,song,False
C009114,song,False
C014017,album,False
C015932,podcast_episode,False
C018877,podcast_episode,False
C020185,podcast_episode,True
C028125,song,False
C006824,song,True
C031754,song,False
C011279,podcast_episode,False
C022449,podcast_episode,False
C014478,podcast_episode,True
C033773,song,False
C009731,song,False
C032519,audiobook,True
C031975,podcast_episode,False
C003631,podcast_episode,True
C003171,song,True
C008082,audiobook,False
C008263,song,False
C002398,song,False
C017596,song,False
C033537,podcast_episode,True
C020800,song,False
C001197,song,True
C019775,song,False
C005144,song,False
C032508,podcast_episode,False
C027171,song,True
C009051,song,False
C022555,podcast_episode,True
C029810,song,True
C016191,song,False
C024734,audiobook,True
C031708,song,True
C026295,song,False
C003539,podcast_episode,False
C027218,song,False
C020755,song,False
C026388,song,True
C003527,podcast_episode,False
C006558,song,False
C007467,song,False
C022143,song,True
C028757,song,False
C006597,podcast_episode,False
C003255,song,True
C023885,album,False
C007922,podcast_episode,False
C026201,song,False
C033699,song,True
C025980,song,False
C031438,song,False
C002724,song,False
C013182,song,False
C009464,song,False
C021133,podcast_episode,False
C023003,podcast_episode,False
C031025,podcast_episode,True
C021478,song,False
C017004,podcast_episode,True
C018117,song,False
C001371,song,False
C021149,song,False
C016046,album,True
C002433,song,True
C029588,podcast_episode,True
C013210,song,False
C029007,song,False
C014544,song,False
C021018,song,True
C001273,podcast_episode,False
C027374,song,True
C032020,podcast_episode,False
C020990,song,False
C003253,song,False
C028652,song,True
C022830,song,True
C030120,podcast_episode,True
C025925,podcast_episode,True
C028210,album,True
C026913,song,True
C016052,song,False
C012269,song,True
C016505,album,False
C006156,song,False
C030912,song,False
C000663,podcast_episode,False
C023944,song,False
C020111,song,False
C013396,song,False
C000178,song,True
C027888,song,True
C013771,album,True
C004375,song,False
C016375,song,False
C016468,audiobook,True
C002844,podcast_episode,False
C031322,song,False
C001549,audiobook,True
C012157,song,True
C018805,song,False
C004252,song,True
C011133,song,True
C003605,song,True
C025613,podcast_episode,False
C000815,song,False
C004898,song,False
C032278,album,True
C012062,podcast_episode,False
C017766,podcast_episode,False
C007295,song,False
C000116,audiobook,False
C014270,podcast_episode,False
C026875,podcast_episode,True
C020213,audiobook,False
C023014,song,True
C001787,audiobook,False
C002717,song,False
C021803,song,False
C013228,podcast_episode,True
C016699,song,True
C012862,song,False
C011044,podcast_episode,True
C005984,song,False
C031109,song,True
C013242,song,True
C010912,podcast_episode,False
C013871,song,False
C000259,podcast_episode,False
C025715,audiobook,False
C001977,song,False
C017558,album,False
C004821,album,False
C012745,song,False
C011554,audiobook,True
C030116,song,False
C005608,album,False
C015604,audiobook,False
C007518,podcast_episode,True
C028524,podcast_episode,False
C028811,song,False
C027757,song,False
C033140,song,True
